Name	Set	ImageFile	Type	Stage	HP	Weakness	Resistance	RetreatCost	Rarity	Text
Switch (TK4-2)	TK4	TK4R_024		Trainer						Switch 1 of your Active Pokemon with 1 of your Benched Pokemon.
Poke Ball (TK4-2)	TK4	TK4R_025		Trainer						Flip a coin. If heads, search your deck for a Pokemon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.
Moomoo Milk (TK4-2)	TK4	TK4R_026		Trainer						Choose 1 of your Pokemon. Flip 2 coins. For each heads, remove 3 damage counters from that Pokemon.
Pokemon Collector (TK4-2)	TK4	TK4R_027		Supporter						You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokemon. When your turn ends, discard this card. | Search your deck for up to 3 Basic Pokemon, show them to your opponent, and put them into your hand. Shuffle your deck afterward.
Lightning Energy (TK4-12)	TK4	TK4R_028		Energy					Energy	
Energy Switch (TK4-2)	TK4	TK4R_029		Trainer						Move a basic Energy card attached 1 of your Pokemon to another of your Pokemon.
Raichu (TK4-2)	TK4	TK4R_030	Lightning	Stage 1 - Pikachu	90	Fighting x2	Metal -20	0		[C] Iron Tail: 30x damage. Flip a coin until you get tails. This attack does 30 damage times the number of heads. | [L][L] Thunderbolt: 100 damage. Discard all Energy attached to Raichu.
Snivy (M1)	M1	M1_001	Grass	Basic	60	Fire x2	Water -20	1	Promo	[G][C] Slam: 20x damage. Flip 2 coins. This attack does 20 damage times the number of heads.
Maractus (M1)	M1	M1_002	Grass	Basic	80	Fire x2	Water -20	2	Promo	[G] Mega Drain: 20 damage. Heal 20 damage from this Pokemon. | [G][G][C] Pin Missile: 20x damage. Flip 4 coins. This attack does 20 damage times the number of heads.
Tepig (M1)	M1	M1_003	Fire	Basic	70	Water x2		2	Promo	[R][C] Ember: 30 damage. Discard an Energy attached to this Pokemon.
Oshawott (M1)	M1	M1_004	Water	Basic	60	Lightning x2		1	Promo	[W][C] Water Pulse: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Asleep.
Alomomola (M1)	M1	M1_005	Water	Basic	100	Lightning x2		2	Promo	[C][C] Pound: 20 damage. | [W][W][C][C] Wave Splash: 60 damage.
Blitzle (M1)	M1	M1_006	Lightning	Basic	60	Fighting x2		1	Promo	[L][C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 20 more damage.
Munna (M1)	M1	M1_007	Psychic	Basic	60	Psychic x2		1	Promo	[P] Yawn: The Defending Pokemon is now Asleep.
Sandile (M1)	M1	M1_008	Fighting	Basic	70	Water x2		2	Promo	[F][C][C] Sand Tomb: 30 damage. The Defending Pokemon can't retreat during your opponent's next turn.
Zorua (M1)	M1	M1_009	Darkness	Basic	50	Fighting x2	Psychic -20	1	Promo	[C] Scratch: 10 damage. | [D][C] Fury Swipes: 10x damage. Flip 3 coins. This attack does 10 damage times the number of heads.
Klink (M1)	M1	M1_010	Metal	Basic	50	Fire x2	Psychic -20	1	Promo	[M] Charge Beam: 10 damage. Flip a coin. If heads, attach an Energy card from your discard pile to this Pokemon. | [M][C] Irongrip: 20 damage.
Pidove (M1)	M1	M1_011	Colorless	Basic	40	Lightning x2	Fighting -20	1	Promo	[C] Growl: During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 20 (before applying Weakness and Resistance). | [C] Gust: 10 damage.
Audino (M1)	M1	M1_012	Colorless	Basic	80	Fighting x2		2	Promo	[C][C] Double Slap: 30x damage. Flip 2 coins. This attack does 30 damage times the number of heads.
Servine (M2)	M2	M2_001	Grass	Stage 1 - Snivy	80	Fire x2	Water -20	1	Promo	[C] Wrap: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [G][C] Tackle: 30 damage.
Pansage (M2)	M2	M2_002	Grass	Basic	70	Fire x2	Water -20	1	Promo	[C] Collect: Draw a card. | [C][C] Scratch: 20 damage.
Dwebble (M2)	M2	M2_003	Grass	Basic	60	Fire x2		2	Promo	[C] Withdraw: Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn. | [G][C] Slash: 20 damage.
Pignite (M2)	M2	M2_004	Fire	Stage 1 - Tepig	100	Water x2		3	Promo	[C] Flame Charge: Search your deck for a [R] Energy card and attach it to this Pokemon. Shuffle your deck afterward. | [R][R][C] Heat Crash: 50 damage.
Dewott (M2)	M2	M2_005	Water	Stage 1 - Oshawott	90	Lightning x2		1	Promo	[C][C] Water Gun: 30 damage. | [W][W][C] Razor Shell: 40 damage. Flip a coin. If heads, this attack does 20 more damage.
Emolga (M2)	M2	M2_006	Lightning	Basic	70	Fighting x2		0	Promo	[L] Thundershock: 10 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [C][C] Acrobatics: 10+ damage. Flip 2 coins. This attack does 20 more damage for each heads.
Woobat (M2)	M2	M2_007	Psychic	Basic	60	Psychic x2		1	Promo	[P][C] Psy Bolt: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Drilbur (M2)	M2	M2_008	Fighting	Basic	70	Water x2	Lightning -20	2	Promo	[C] Hone Claws: During your next turn, each of this Pokemon's attacks does 30 more damage (before applying Weakness and Resistance). | [F] Scratch: 10 damage.
Purrloin (M2)	M2	M2_009	Darkness	Basic	60	Fighting x2	Psychic -20	1	Promo	[D][C] Knock Off: 20 damage. Flip a coin. If heads, discard a random card from your opponent's hand.
Scraggy (M2)	M2	M2_010	Darkness	Basic	60	Fighting x2	Psychic -20	1	Promo	[C] Headbutt: 10 damage.
Klang (M2)	M2	M2_011	Metal	Stage 1 - Klink	80	Fire x2	Psychic -20	1	Promo	[C] Metal Sound: The Defending Pokemon is now Confused. | [M][M][C] Guard Press: 60 damage. During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).
Axew (M2)	M2	M2_012	Colorless	Basic	60			1	Promo	[C] Dual Chop: 10x damage. Flip 2 coins. This attack does 10 damage times the number of heads.
Snivy (BWBSP-1)	BWBSP	BWBSP_001	Grass	Basic	60	Fire x2	Water -20	1	Promo	[G][C] Slam: 20x damage. Flip 2 coins. This attack does 20 damage times the number of heads.
Tepig (BWBSP-1)	BWBSP	BWBSP_002	Fire	Basic	70	Water x2		2	Promo	[R][C] Ember: 30 damage. Discard an Energy attached to this Pokemon.
Oshawott (BWBSP-1)	BWBSP	BWBSP_003	Water	Basic	60	Lightning x2		1	Promo	[W][C] Water Pulse: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Asleep.
Reshiram (BWBSP-1)	BWBSP	BWBSP_004	Fire	Basic	130	Water x2		2	Promo	[C][C] Outrage: 20+ damage. Does 10 more damage for each damage counter on this Pokemon. | [R][R][C] Blue Flare: 120 damage. Discard 2 [R] Energy attached to this Pokemon.
Zekrom (BWBSP-1)	BWBSP	BWBSP_005	Lightning	Basic	130	Fighting x2		2	Promo	[C][C] Outrage: 20+ damage. Does 10 more damage for each damage counter on this Pokemon. | [L][L][C] Bolt Strike: 120 damage. This Pokemon does 40 damage to itself.
Snivy (BWBSP-2)	BWBSP	BWBSP_006	Grass	Basic	60	Fire x2	Water -20	1	Promo	[C] Paralyzing Gaze: Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [G][C] Tail Smack: 20 damage.
Tepig (BWBSP-2)	BWBSP	BWBSP_007	Fire	Basic	60	Water x2		1	Promo	[C] Singe: Flip a coin. If heads, the Defending Pokemon is now Burned. | [R][C] Firebreathing: 10+ damage. Flip a coin. If heads, this attack does 20 more damage.
Oshawott (BWBSP-2)	BWBSP	BWBSP_008	Water	Basic	60	Lightning x2		1	Promo	[C] Sleep Pulse: Flip a coin. If heads, the Defending Pokemon is now Asleep. | [W][C] Surprise Attack: 30 damage. Flip a coin. If tails, this attack does nothing.
Zoroark (BWBSP-1)	BWBSP	BWBSP_009	Darkness	Stage 1 - Zorua	100	Fighting x2	Psychic -20	1	Promo	[D] Nasty Plot: Search your deck for a card and put it into your hand. Shuffle your deck afterward. | [C][C] Foul Play: Choose 1 of the Defending Pokemon's attacks and use it as this attack.
Axew (BWBSP-1)	BWBSP	BWBSP_010	Colorless	Basic	50			1	Promo	[C][C] Dragon Rage: 50 damage. Flip 2 coins. If either of them is tails, this attack does nothing.
Pansage (BWBSP-1)	BWBSP	BWBSP_011	Grass	Basic	60	Fire x2	Water -20	1	Promo	[G][C] Bullet Seed: 10x damage. Flip 4 coins. This attack does 10 damage times the number of heads.
Zorua (BWBSP)	BWBSP	BWBSP_012	Darkness	Basic	60	Fighting x2	Psychic -20	1	Promo	[D][C] Jump On: 20+ damage. Flip a coin. If heads, this attack does 10 more damage.
Minccino (BWBSP)	BWBSP	BWBSP_013	Colorless	Basic	50	Fighting x2		1	Promo	[C] Gnaw: 10 damage. | [C][C] Tail Smack: 20 damage.
Pansage (BWBSP-2)	BWBSP	BWBSP_014	Grass	Basic	60	Fire x2	Water -20	1	Promo	[G][C] Bullet Seed: 10x damage. Flip 4 coins. This attack does 10 damage times the number of heads.
Pidove (BWBSP)	BWBSP	BWBSP_015	Colorless	Basic	50	Lightning x2	Fighting -20	1	Promo	[C][C] Gust: 20 damage.
Axew (BWBSP-2)	BWBSP	BWBSP_016	Colorless	Basic	50			1	Promo	[C][C] Dragon Rage: 50 damage. Flip 2 coins. If either of them is tails, this attack does nothing.
Ducklett (BWBSP)	BWBSP	BWBSP_017	Water	Basic	60	Lightning x2	Fighting -20	1	Promo	[W] Water Gun: 10 damage.
Darumaka (BWBSP)	BWBSP	BWBSP_018	Fire	Basic	60	Water x2		2	Promo	[R][C] Searing Flame: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Burned.
Zoroark (BWBSP-2)	BWBSP	BWBSP_019	Darkness	Stage 1 - Zorua	100	Fighting x2	Psychic -20	1	Promo	[C] Punishment: 20+ damage. If the Defending Pokemon is a Stage 2 Pokemon, this attack does 20 more damage. | [D][D][C] Snarl: 60 damage. During your opponent's next turn, any damage to by attacks from the Defending Pokemon is reduced by 20 (before applying Weakness and Resistance).
Serperior (BWBSP)	BWBSP	BWBSP_020	Grass	Stage 2 - Servine	130	Fire x2	Water -20	1	Promo	Ability: Royal Heal. At any times between turns, heal 10 damage from each of your Pokemon. | [G][C] Leaf Tornado: 60 damage. Move as many [G] Energy attached to your Pokemon to your other Pokemon in any way you like.
Emboar (BWBSP)	BWBSP	BWBSP_021	Fire	Stage 2 - Pignite	150	Water x2		4	Promo	Ability: Inferno Fandango. As often as you like during your turn (before your attack), you may attach a [R] Energy card from you hand to 1 of your Pokemon. | [R][R][C][C] Heat Crash: 80 damage.
Samurott (BWBSP)	BWBSP	BWBSP_022	Water	Stage 2 - Dewott	140	Lightning x2		2	Promo	Ability: Shell Armor. Any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance). |[C][C][C] Hydro Pump: 70+ damage. Does 10 more damage for each [W] Energy attached to this Pokemon.
Reshiram (BWBSP-2)	BWBSP	BWBSP_023	Fire	Basic	130	Water x2		2	Promo	[C][C] Outrage: 20+ damage. Does 10 more damage for each damage counter on this Pokemon. | [R][R][C] Blue Flare: 120 damage. Discard 2 [R] Energy attached to this Pokemon.
Zekrom (BWBSP-2)	BWBSP	BWBSP_024	Lightning	Basic	130	Fighting x2		2	Promo	[C][C] Outrage: 20+ damage. Does 10 more damage for each damage counter on this Pokemon. | [L][L][C] Bolt Strike: 120 damage. This Pokemon does 40 damage to itself.
Scraggy (BWBSP)	BWBSP	BWBSP_025	Darkness	Basic	50	Fighting x2	Psychic -20	1	Promo	[C] Paralyzing Gaze: Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [D][C][C] High Jump Kick: 30 damage.
Axew (BWBSP-3)	BWBSP	BWBSP_026	Colorless	Basic	50			1	Promo	[C][C] Big Bite: 20 damage. The Defending Pokemon can't retreat during your opponent's next turn.
Litwick (BWBSP)	BWBSP	BWBSP_027	Psychic	Basic	50	Darkness x2		1	Promo	[C] Call for Family: Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward. | [P][C] Will-O-Wisp: 20 damage.
Tropical Beach (BWBSP-1)	BWBSP	BWBSP_028		Trainer - Stadium					Promo	Once during each player's turn, that player may draw cards until he or she has 7 cards in his or her hand. If he or she does, that player's turn ends. | This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.
Victory Cup - 3rd (BWBSP)	BWBSP	BWBSP_029		Trainer - Item					Promo	Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Victory Cup - 2nd (BWBSP)	BWBSP	BWBSP_030		Trainer - Item					Promo	Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Victory Cup - 1st (BWBSP)	BWBSP	BWBSP_031		Trainer - Item					Promo	Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | You may play as many Item cards as you like during your turn (before your attack).
Victini (BWBSP)	BWBSP	BWBSP_032	Fire	Basic	60	Water x2		1	Promo	Ability: Victory Star. Once during your turn, after you flip any coins for an attack, you may ignore all effects of those coin flips and begin flipping those coins again. You can't use more than 1 Victory Star Ability each turn. | [R][C] Stored Power: 30 damage. Move all Energy attached to this Pokemon to 1 of your Benched Pokemon.
Riolu (BWBSP)	BWBSP	BWBSP_033	Fighting	Basic	60	Psychic x2		1	Promo	[C] Run Around: Switch this Pokemon with 1 of your Benched Pokemon. | [F][C] Hook: 30 damage.
Luxio (BWBSP)	BWBSP	BWBSP_034	Lightning	Stage 1 - Shinx	80	Fighting x2		1	Promo	[L] Dazzle Blast: 10 damage. | [L][C][C] Random Spark: This attack does 40 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Meowth (BWBSP)	BWBSP	BWBSP_035	Colorless	Basic	60	Fighting x2		1	Promo	[C] Nap: Heal 20 damage from this Pokemon. | [C][C] Jump On: 20+ damage. Flip a coin. If heads, this attack does 10 more damage.
Reshiram-EX (BWBSP)	BWBSP	BWBSP_036	Fire	Basic (EX)	180	Water x2		3	Promo	[R][C][C] Glinting Claw: 50+ damage. Flip a coin. If heads, this attack does 30 more damage. | [R][R][C][C] Brave Fire: 150 damage. Flip a coin. If tails, this Pokemon does 50 damage to itself. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Kyurem-EX (BWBSP)	BWBSP	BWBSP_037	Water	Basic (EX)	180	Metal x2		3	Promo	[W][C][C] Frozen Wings: 60 damage. Discard a Special Energy attached to the Defending Pokemon. | [W][W][C][C] Hail Blizzard: 120 damage. This Pokemon can't use Hail Blizzard during your next turn. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Zekrom-EX (BWBSP)	BWBSP	BWBSP_038	Lightning	Basic (EX)	180	Fighting x2		3	Promo	[L][C][C] Glinting Claw: 50+ damage. Flip a coin. If heads, this attack does 30 more damage. | [L][L][C][C] Strong Volt: 150 damage. Discard 2 Energy attached to this Pokemon. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Battle City (BWBSP)	BWBSP	BWBSP_039		Trainer - Stadium					Promo	Once during each player's turn, that player may flip a coin. If heads, the player draws a card. | This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.
Volcarona (BWBSP)	BWBSP	BWBSP_040	Fire	Stage 1- Larvesta	110	Water x2		3	Promo	Ability: Scorching Scales. Put 4 damage counters instead of 2 on your opponent's Burned Pokemon between turns. | [R][C][C] Burning Wind: 70 damage. You may discard an Energy attached to this Pokemon. If you do, the Defending Pokemon is now Burned.
Thundurus (BWBSP)	BWBSP	BWBSP_041	Lightning	Basic	110	Fighting x2		1	Promo	[C] Charge: Search your deck for a [L] Energy card and attach it to this Pokemon. Shuffle your deck afterward. | [L][L][C] Disaster Volt: 80 damage. Discard an Energy attached to this Pokemon.
Tornadus (BWBSP)	BWBSP	BWBSP_042	Colorless	Basic	110	Lightning x2	Fighting -20	1	Promo	[C] Energy Wheel: Move an Energy from 1 of your Benched Pokemon to this Pokemon. | [C][C][C] Hurricane: 80 damage. Move a basic Energy from this Pokemon to 1 of your Benched Pokemon.
Landorus (BWBSP-1)	BWBSP	BWBSP_043	Fighting	Basic	110	Water x2	Lightning -20	1	Promo	[F] Abundant Harvest: Attach a basic Energy card from your discard pile to this Pokemon. | [F][F][C] Gaia Hammer: 80 damage. Does 10 damage to each Benched Pokemon (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokemon.)
Kyurem (BWBSP)	BWBSP	BWBSP_044	Water	Basic	130	Metal x2		2	Promo	[C][C] Outrage: 20+ damage. Does 10 more damage for each damage counter on this Pokemon. | [W][W][C] Glaciate: This attack does 30 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Mewtwo-EX (BWBSP)	BWBSP	BWBSP_045	Psychic	Basic (EX)	170	Psychic x2		2	Promo	[C][C] X Ball: Does 20 damage times the amount of Energy attached to this Pokemon and the Defending Pokemon. | [P][P][C] Psydrive: 120 damage. Discard an Energy attached to this Pokemon. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Darkrai-EX (BWBSP)	BWBSP	BWBSP_046	Darkness	Basic (EX)	180	Fighting x2	Psychic -20	2	Promo	Ability: Dark Cloak. Each of your Pokemon that has any [D] Energy attached to it has no Retreat Cost. | [D][D][C] Night Spear: 90 damage. Does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Rayquaza-EX (BWBSP)	BWBSP	BWBSP_047	Dragon	Basic (EX)	170	Dragon x2		1	Promo	[C] Celestial Roar: Discard the top 3 cards of your deck. If any of those cards are Energy cards, attach them to this Pokemon. | [R][L] Dragon Burst: 60x damage. Discard all basic [R] Energy or all basic [L] Energy attached to this Pokemon. This attack does 60 damage times the number of Energy you discarded. | When a Pokemon-EX has been Knocked Out, your opponent takes 2 Prize cards.
Altaria (BWBSP)	BWBSP	BWBSP_048	Dragon	Stage 1 - Swablu	70	Dragon x2		1	Promo	Ability: Fight Song. Your Dragon Pokemon's attacks do 20 more damage to the Active Pokemon (before applying Weakness and Resistance). | [W][M][C] Glide: 40 damage.
Lilligant (BWBSP)	BWBSP	BWBSP_049	Grass	Stage 1 - Petilil	90	Fire x2	Water -20	1	Promo	[C] Lead: Search your deck for a Supporter card, reveal it, and put it into your hand. Shuffle your deck afterward. | [G][C] Dream Dance: 30 damage. Both this Pokemon and the Defending Pokemon are now Asleep.
